Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 07/08  20:01:00,11068505.968285233,0.0,3207089.2738159546,960118.5690000005,0.0,18942401.096605577 
 07/08  20:02:00,11068430.181736885,0.0,3207011.485487039,960118.5690000005,0.0,18942148.01022609 
 07/08  20:03:00,11068394.745061241,0.0,3206975.112808236,960118.5690000005,0.0,18941936.00861399 
 07/08  20:04:00,11068359.826057881,0.0,3206939.271475202,960118.5690000005,0.0,18941724.357372876 
 07/08  20:05:00,11068326.290501209,0.0,3206904.85013039,960118.5690000005,0.0,18941513.66837233 
 07/08  20:06:00,11068293.750588609,0.0,3206871.450727998,960118.5690000005,0.0,18941303.73700129 
 07/08  20:07:00,11068261.663975392,0.0,3206838.516598166,960118.5690000005,0.0,18941093.989437692 
 07/08  20:08:00,11068229.285420645,0.0,3206805.2828156375,960118.5690000005,0.0,18940883.599140123 
 07/08  20:09:00,11068194.716205738,0.0,3206769.8005101597,960118.5690000005,0.0,18940670.731251802 
 07/08  20:10:00,11068159.267909242,0.0,3206733.4159035566,960118.5690000005,0.0,18940456.60035533 
 07/08  20:11:00,11068122.96354871,0.0,3206696.152621357,960118.5690000005,0.0,18940241.374301556 
 07/08  20:12:00,11068085.886607641,0.0,3206658.096352139,960118.5690000005,0.0,18940025.05473328 
 07/08  20:13:00,11068048.115229493,0.0,3206619.327303395,960118.5690000005,0.0,18939807.733420562 
 07/08  20:14:00,11068009.721187364,0.0,3206579.919143997,960118.5690000005,0.0,18939589.53950446 
 07/08  20:15:00,11067970.769868044,0.0,3206539.9389878204,960118.5690000005,0.0,18939370.46649078 
 07/08  20:16:00,11067931.321581021,0.0,3206499.448737334,960118.5690000005,0.0,18939150.65424446 
 07/08  20:17:00,11067891.431887008,0.0,3206458.505420798,960118.5690000005,0.0,18938930.22178628 
 07/08  20:18:00,11067851.151014525,0.0,3206417.160593436,960118.5690000005,0.0,18938709.033068728 
 07/08  20:19:00,11067810.52599053,0.0,3206375.462524352,960118.5690000005,0.0,18938487.306024782 
 07/08  20:20:00,11067769.599566914,0.0,3206333.4550946564,960118.5690000005,0.0,18938265.01397899 
 07/08  20:21:00,11067728.41103406,0.0,3206291.178632526,960118.5690000005,0.0,18938042.20676161 
 07/08  20:22:00,11067686.996685984,0.0,3206248.6703906236,960118.5690000005,0.0,18937819.00276932 
 07/08  20:23:00,11067645.389583288,0.0,3206205.9643027983,960118.5690000005,0.0,18937595.389850486 
 07/08  20:24:00,11067603.619864753,0.0,3206163.091303896,960118.5690000005,0.0,18937371.37996184 
 07/08  20:25:00,11067561.715150973,0.0,3206120.0797440656,960118.5690000005,0.0,18937146.956202436 
 07/08  20:26:00,11067519.701143268,0.0,3206076.9560034857,960118.5690000005,0.0,18936922.263584733 
 07/08  20:27:00,11067477.601068912,0.0,3206033.7439229405,960118.5690000005,0.0,18936697.294540823 
 07/08  20:28:00,11067435.436641851,0.0,3205990.465789918,960118.5690000005,0.0,18936472.080629185 
 07/08  20:29:00,11067393.23061368,0.0,3205947.144956958,960118.5690000005,0.0,18936246.61922838 
 07/08  20:30:00,11067351.009900657,0.0,3205903.809051268,960118.5690000005,0.0,18936020.95370791 
 07/08  20:31:00,11067308.804433562,0.0,3205860.488794204,960118.5690000005,0.0,18935795.08500277 
 07/08  20:32:00,11067266.64439055,0.0,3205817.215161026,960118.5690000005,0.0,18935569.162923545 
 07/08  20:33:00,11067224.556631347,0.0,3205774.0157209216,960118.5690000005,0.0,18935343.10016631 
 07/08  20:34:00,11067182.564709809,0.0,3205730.914649877,960118.5690000005,0.0,18935116.962162953 
 07/08  20:35:00,11067140.688760027,0.0,3205687.9326138,960118.5690000005,0.0,18934890.84789726 
 07/08  20:36:00,11067098.94500442,0.0,3205645.0862635947,960118.5690000005,0.0,18934664.650872417 
 07/08  20:37:00,11067057.347423337,0.0,3205602.3899488803,960118.5690000005,0.0,18934438.501821548 
 07/08  20:38:00,11067015.907201365,0.0,3205559.8551496663,960118.5690000005,0.0,18934212.314560644 
 07/08  20:39:00,11066974.633605447,0.0,3205517.4913776675,960118.5690000005,0.0,18933986.125300873 
 07/08  20:40:00,11066933.534985537,0.0,3205475.3072033874,960118.5690000005,0.0,18933760.09810497 
 07/08  20:41:00,11066892.617106343,0.0,3205433.3085438004,960118.5690000005,0.0,18933534.01375895 
 07/08  20:42:00,11066851.885734778,0.0,3205391.501318145,960118.5690000005,0.0,18933308.092259318 
 07/08  20:43:00,11066811.34472353,0.0,3205349.889480869,960118.5690000005,0.0,18933082.161437016 
 07/08  20:44:00,11066770.997643592,0.0,3205308.4766972885,960118.5690000005,0.0,18932856.338059083 
 07/08  20:45:00,11066730.847416312,0.0,3205267.2659659144,960118.5690000005,0.0,18932630.64008386 
 07/08  20:46:00,11066690.895930918,0.0,3205226.2592258765,960118.5690000005,0.0,18932405.001038767 
 07/08  20:47:00,11066651.14470232,0.0,3205185.458032098,960118.5690000005,0.0,18932179.422043115 
 07/08  20:48:00,11066611.595123902,0.0,3205144.863814766,960118.5690000005,0.0,18931953.9898247 
 07/08  20:49:00,11066572.247963028,0.0,3205104.4773615147,960118.5690000005,0.0,18931728.674609166 
 07/08  20:50:00,11066533.10363584,0.0,3205064.2990994747,960118.5690000005,0.0,18931503.48114007 
 07/08  20:51:00,11066494.161971718,0.0,3205024.3288535248,960118.5690000005,0.0,18931278.34536755 
 07/08  20:52:00,11066455.423048798,3750.236838087139,3204984.566703859,960118.5690000005,0.0,18934803.586217277 
 07/08  20:53:00,11066416.886773452,37410.66030826136,3204945.012554381,960118.5690000005,0.0,18968239.24470629 
 07/08  20:54:00,11066378.551913567,60059.66150854952,3204905.6651404304,960118.5690000005,0.0,18990663.49886175 
 07/08  20:55:00,11066340.417823732,72471.55206019695,3204866.5237995507,960118.5690000005,0.0,19002850.799966022 
 07/08  20:56:00,11066302.483436322,79376.38693804397,3204827.587435917,960118.5690000005,0.0,19009531.174527407 
 07/08  20:57:00,11066264.747561429,83358.98636597017,3204788.8548281905,960118.5690000005,0.0,19013289.454344563 
 07/08  20:58:00,11066227.209155489,85822.12197207246,3204750.324905243,960118.5690000005,0.0,19015528.45695141 
 07/08  20:59:00,11066189.866436534,87906.22178965593,3204711.995838041,960118.5690000005,0.0,19017388.519368876 
 07/08  21:00:00,11066152.718131263,89559.25125194328,3204673.866319649,960118.5690000005,0.0,19018817.67543894 
 07/08  21:01:00,11066128.682735996,90749.83600654294,3204649.196067824,960118.5690000005,0.0,19019897.136548232 
 07/08  21:02:00,11066104.92404291,91851.86684886632,3204624.8098268267,960118.5690000005,0.0,19020888.496659566 
 07/08  21:03:00,11066081.391499713,92875.33973893506,3204600.6557091055,960118.5690000005,0.0,19021801.621293247 
 07/08  21:04:00,11066058.066649042,93800.19934640056,3204576.7147697774,960118.5690000005,0.0,19022616.412351616 
 07/08  21:05:00,11066034.946262248,94677.48154500588,3204552.983694913,960118.5690000005,0.0,19023383.99871596 
 07/08  21:06:00,11066012.032203404,95534.62284744644,3204529.4643978216,960118.5690000005,0.0,19024131.816862695 
 07/08  21:07:00,11065989.322612673,96373.81858850807,3204506.15496954,960118.5690000005,0.0,19024861.997174956 
 07/08  21:08:00,11065966.815817382,97189.11208644877,3204483.0536932177,960118.5690000005,0.0,19025568.561443504 
 07/08  21:09:00,11065944.510383723,98079.94556926144,3204460.159097173,960118.5690000005,0.0,19026350.993970845 
 07/08  21:10:00,11065922.404987054,98916.109818312,3204437.4698217744,960118.5690000005,0.0,19027079.15685334 
 07/08  21:11:00,11065900.497267881,99793.15334601943,3204414.9834452085,960118.5690000005,0.0,19027848.408454616 
 07/08  21:12:00,11065878.785837198,100615.73420424566,3204392.6985417786,960118.5690000005,0.0,19028563.565594416 
 07/08  21:13:00,11065857.268984228,101453.82889668139,3204370.613355522,960118.5690000005,0.0,19029294.58801205 
 07/08  21:14:00,11065835.944683932,102216.51541512478,3204348.725807909,960118.5690000005,0.0,19029950.49401515 
 07/08  21:15:00,11065814.810956188,103104.0474980851,3204327.0338665172,960118.5690000005,0.0,19030731.533077095 
 07/08  21:16:00,11065793.866240306,103859.43062837711,3204305.535929436,960118.5690000005,0.0,19031380.778395675 
 07/08  21:17:00,11065773.10839015,104616.1656802882,3204284.229793839,960118.5690000005,0.0,19032031.66568096 
 07/08  21:18:00,11065752.535202935,105419.66785812406,3204263.113198759,960118.5690000005,0.0,19032729.563098628 
 07/08  21:19:00,11065732.145223716,106175.34091591746,3204242.184650822,960118.5690000005,0.0,19033380.036663037 
 07/08  21:20:00,11065711.93607142,107091.9107122008,3204221.4417060623,960118.5690000005,0.0,19034191.695552193 
 07/08  21:21:00,11065691.905301698,107753.87379341426,3204200.8818555675,960118.5690000005,0.0,19034748.96603177 
 07/08  21:22:00,11065672.05098203,108573.01394186963,3204180.503115772,960118.5690000005,0.0,19035463.73641033 
 07/08  21:23:00,11065652.371196713,109259.68829651298,3204160.3035203754,960118.5690000005,0.0,19036046.3857271 
 07/08  21:24:00,11065632.863569314,110006.08751543298,3204140.280630171,960118.5690000005,0.0,19036689.023841888 
 07/08  21:25:00,11065613.526094804,110863.32972672672,3204120.432387172,960118.5690000005,0.0,19037442.831316076 
 07/08  21:26:00,11065594.356193928,111537.07261766776,3204100.7561439984,960118.5690000005,0.0,19038013.341584176 
 07/08  21:27:00,11065575.352073839,112197.48750576338,3204081.250060445,960118.5690000005,0.0,19038570.869059153 
 07/08  21:28:00,11065556.511608724,112981.98902621241,3204061.9119545515,960118.5690000005,0.0,19039252.77943314 
 07/08  21:29:00,11065537.832113482,113749.08239634405,3204042.739070293,960118.5690000005,0.0,19039917.447870683 
 07/08  21:30:00,11065519.312049914,114402.51409084848,3204023.729828841,960118.5690000005,0.0,19040468.85095359 
 07/08  21:31:00,11065500.94894126,115115.54115054476,3204004.8816880165,960118.5690000005,0.0,19041080.09316527 
 07/08  21:32:00,11065482.740673797,115903.91595116892,3203986.1924782647,960118.5690000005,0.0,19041766.99249176 
 07/08  21:33:00,11065464.684638454,116576.90967604649,3203967.6595216,960118.5690000005,0.0,19042338.692762446 
 07/08  21:34:00,11065446.77904343,117214.93867679563,3203949.2809788985,960118.5690000005,0.0,19042875.754452113 
 07/08  21:35:00,11065429.021827385,117952.78904915872,3203931.054734366,960118.5690000005,0.0,19043512.92267353 
 07/08  21:36:00,11065411.410331115,118575.20922835231,3203912.978058565,960118.5690000005,0.0,19044034.81691797 
 07/08  21:37:00,11065393.943164099,119228.16391758838,3203895.049524246,960118.5690000005,0.0,19044587.60430058 
 07/08  21:38:00,11065376.617977753,119994.61198305547,3203877.2667207886,960118.5690000005,0.0,19045254.13111507 
 07/08  21:39:00,11065359.432560418,120639.10470431496,3203859.6273781154,960118.5690000005,0.0,19045798.94115574 
 07/08  21:40:00,11065342.384713048,121236.30441091476,3203842.129239099,960118.5690000005,0.0,19046296.675508153 
 07/08  21:41:00,11065325.472697621,122017.87202250278,3203824.7705198117,960118.5690000005,0.0,19046979.079622068 
 07/08  21:42:00,11065308.694553886,122613.98259943047,3203807.5492082196,960118.5690000005,0.0,19047476.306021146 
 07/08  21:43:00,11065292.047942517,123231.39075408735,3203790.462903213,960118.5690000005,0.0,19047995.01334106 
 07/08  21:44:00,11065275.531119224,123744.64367164257,3203773.509814426,960118.5690000005,0.0,19048409.802833293 
 07/08  21:45:00,11065259.142376088,124492.9287268476,3203756.6881888295,960118.5690000005,0.0,19049059.91143022 
 07/08  21:46:00,11065242.879633304,125114.69857193185,3203739.9958916823,960118.5690000005,0.0,19049583.726026136 
 07/08  21:47:00,11065226.740733024,125688.20460934882,3203723.4307081425,960118.5690000005,0.0,19050059.481350295 
 07/08  21:48:00,11065210.724010773,126381.60687265483,3203706.990929768,960118.5690000005,0.0,19050655.424972754 
 07/08  21:49:00,11065194.827538548,126951.341852613,3203690.6745776306,960118.5690000005,0.0,19051127.947054017 
 07/08  21:50:00,11065179.049150899,127554.73569790792,3203674.479429087,960118.5690000005,0.0,19051634.335520927 
 07/08  21:51:00,11065163.386942828,128270.4585354688,3203658.4035288175,960118.5690000005,0.0,19052253.234535947 
 07/08  21:52:00,11065147.839410476,128748.58312366005,3203642.4453332424,960118.5690000005,0.0,19052634.795624718 
 07/08  21:53:00,11065132.40487953,129396.4996515107,3203626.6031238264,960118.5690000005,0.0,19053186.401747823 
 07/08  21:54:00,11065117.081262944,130051.25610575416,3203610.874758396,960118.5690000005,0.0,19053745.012933943 
 07/08  21:55:00,11065101.867118733,130564.22633817421,3203595.2587568765,960118.5690000005,0.0,19054162.08491651 
 07/08  21:56:00,11065086.760870049,131073.5521881109,3203579.753500774,960118.5690000005,0.0,19054575.769265085 
 07/08  21:57:00,11065071.760654248,131717.98702201247,3203564.3570782435,960118.5690000005,0.0,19055124.746132407 
 07/08  21:58:00,11065056.864909561,132276.23583821265,3203549.0678862636,960118.5690000005,0.0,19055587.71882328 
 07/08  21:59:00,11065042.072199995,132944.57475624498,3203533.8844509115,960118.5690000005,0.0,19056161.042763658 
 07/08  22:00:00,11065027.380809244,133422.23613708856,3203518.80501055,960118.5690000005,0.0,19056543.905780036 
 07/08  22:01:00,11064701.57672619,162889.77046600886,3203184.3953332775,320039.523,0.0,18194422.46980274 
 07/08  22:02:00,11064701.57672619,195444.67788508066,3203184.3953332775,320039.523,0.0,18226926.30878015 
 07/08  22:03:00,11064701.57672619,208473.95959169057,3203184.3953332775,320039.523,0.0,18239904.500068877 
 07/08  22:04:00,11064701.57672619,214051.57079495979,3203184.3953332775,320039.523,0.0,18245431.101994984 
 07/08  22:05:00,11064701.57672619,216659.0461006456,3203184.3953332775,320039.523,0.0,18247987.571424495 
 07/08  22:06:00,11064701.57672619,218280.56927161408,3203184.3953332775,320039.523,0.0,18249558.082276527 
 07/08  22:07:00,11064701.57672619,219466.1098081603,3203184.3953332775,320039.523,0.0,18250692.689715985 
 07/08  22:08:00,11064701.57672619,220467.52225614208,3203184.3953332775,320039.523,0.0,18251643.165764812 
 07/08  22:09:00,11064701.57672619,221646.83035402274,3203184.3953332775,320039.523,0.0,18252771.588133015 
 07/08  22:10:00,11064701.57672619,222473.03913280737,3203184.3953332775,320039.523,0.0,18253546.974127963 
 07/08  22:11:00,11064701.57672619,223358.8288031776,3203184.3953332775,320039.523,0.0,18254381.89223854 
 07/08  22:12:00,11064701.57672619,224261.9611403678,3203184.3953332775,320039.523,0.0,18255234.227429044 
 07/08  22:13:00,11064701.57672619,225174.3506447456,3203184.3953332775,320039.523,0.0,18256095.819587946 
 07/08  22:14:00,11064701.57672619,226046.22260228163,3203184.3953332775,320039.523,0.0,18256916.966923475 
 07/08  22:15:00,11064701.57672619,226826.41889997618,3203184.3953332775,320039.523,0.0,18257646.445199452 
 07/08  22:16:00,11064701.57672619,227902.63552587476,3203184.3953332775,320039.523,0.0,18258671.958174065 
 07/08  22:17:00,11064701.57672619,228619.0025705105,3203184.3953332775,320039.523,0.0,18259337.651329387 
 07/08  22:18:00,11064701.57672619,229462.14373619956,3203184.3953332775,320039.523,0.0,18260130.157807235 
 07/08  22:19:00,11064701.57672619,230332.41096242657,3203184.3953332775,320039.523,0.0,18260949.835111428 
 07/08  22:20:00,11064701.57672619,231108.43325015862,3203184.3953332775,320039.523,0.0,18261675.25113878 
 07/08  22:21:00,11064701.57672619,231955.47119931199,3203184.3953332775,320039.523,0.0,18262471.780284014 
 07/08  22:22:00,11064701.57672619,232895.23898983802,3203184.3953332775,320039.523,0.0,18263361.034744296 
 07/08  22:23:00,11064701.57672619,233589.65695685882,3203184.3953332775,320039.523,0.0,18264004.936292242 
 07/08  22:24:00,11064701.57672619,234417.79505642687,3203184.3953332775,320039.523,0.0,18264782.619834572 
 07/08  22:25:00,11064701.57672619,235286.96668210387,3203184.3953332775,320039.523,0.0,18265601.367463734 
 07/08  22:26:00,11064701.57672619,235781.24280104868,3203184.3953332775,320039.523,0.0,18266045.235327378 
 07/08  22:27:00,11064701.57672619,236725.8611660022,3203184.3953332775,320039.523,0.0,18266939.497511774 
 07/08  22:28:00,11064701.57672619,237637.8433384437,3203184.3953332775,320039.523,0.0,18267801.107354004 
 07/08  22:29:00,11064701.57672619,238289.1477649203,3203184.3953332775,320039.523,0.0,18268402.11195808 
 07/08  22:30:00,11064701.57672619,239033.83416059354,3203184.3953332775,320039.523,0.0,18269096.482808117 
 07/08  22:31:00,11064701.57672619,239787.34971861605,3203184.3953332775,320039.523,0.0,18269799.755276315 
 07/08  22:32:00,11064701.57672619,240350.34304030542,3203184.3953332775,320039.523,0.0,18270312.510145776 
 07/08  22:33:00,11064701.57672619,241205.61585556055,3203184.3953332775,320039.523,0.0,18271117.58679199 
 07/08  22:34:00,11064701.57672619,241877.67473517978,3203184.3953332775,320039.523,0.0,18271739.478756145 
 07/08  22:35:00,11064701.57672619,242666.34100921865,3203184.3953332775,320039.523,0.0,18272478.004873537 
 07/08  22:36:00,11064701.57672619,243421.24230263723,3203184.3953332775,320039.523,0.0,18273182.79666642 
 07/08  22:37:00,11064701.57672619,243913.24856256682,3203184.3953332775,320039.523,0.0,18273624.687345155 
 07/08  22:38:00,11064701.57672619,244761.07811096252,3203184.3953332775,320039.523,0.0,18274422.459925205 
 07/08  22:39:00,11064701.57672619,245353.4364735229,3203184.3953332775,320039.523,0.0,18274964.827054825 
 07/08  22:40:00,11064701.57672619,246071.57025074933,3203184.3953332775,320039.523,0.0,18275632.933872037 
 07/08  22:41:00,11064701.57672619,246798.0404778341,3203184.3953332775,320039.523,0.0,18276309.44757526 
 07/08  22:42:00,11064701.57672619,247321.0466038149,3203184.3953332775,320039.523,0.0,18276782.48289787 
 07/08  22:43:00,11064701.57672619,248154.73461476486,3203184.3953332775,320039.523,0.0,18277566.28187364 
 07/08  22:44:00,11064701.57672619,248765.12587529776,3203184.3953332775,320039.523,0.0,18278126.79480726 
 07/08  22:45:00,11064701.57672619,249428.94444797884,3203184.3953332775,320039.523,0.0,18278740.713781033 
 07/08  22:46:00,11064701.57672619,249927.1589849206,3203184.3953332775,320039.523,0.0,18279189.141005278 
 07/08  22:47:00,11064701.57672619,250567.69768294445,3203184.3953332775,320039.523,0.0,18279779.831605054 
 07/08  22:48:00,11064701.57672619,251357.33486574597,3203184.3953332775,320039.523,0.0,18280519.722903147 
 07/08  22:49:00,11064701.57672619,251826.89848599705,3203184.3953332775,320039.523,0.0,18280939.48759482 
 07/08  22:50:00,11064701.57672619,252602.77072800213,3203184.3953332775,320039.523,0.0,18281665.681251667 
 07/08  22:51:00,11064701.57672619,253184.5900838268,3203184.3953332775,320039.523,0.0,18282197.830930203 
 07/08  22:52:00,11064701.57672619,253718.8275342528,3203184.3953332775,320039.523,0.0,18282682.367812395 
 07/08  22:53:00,11064701.57672619,254416.7287909878,3203184.3953332775,320039.523,0.0,18283330.67093655 
 07/08  22:54:00,11064701.57672619,254979.99527275428,3203184.3953332775,320039.523,0.0,18283844.30415102 
 07/08  22:55:00,11064701.57672619,255453.9595046418,3203184.3953332775,320039.523,0.0,18284268.721346047 
 07/08  22:56:00,11064701.57672619,256142.11010718474,3203184.3953332775,320039.523,0.0,18284907.323717136 
 07/08  22:57:00,11064701.57672619,256842.7148491034,3203184.3953332775,320039.523,0.0,18285558.417194225 
 07/08  22:58:00,11064701.57672619,257325.82536578385,3203184.3953332775,320039.523,0.0,18285992.029908948 
 07/08  22:59:00,11064701.57672619,257819.79421383495,3203184.3953332775,320039.523,0.0,18286436.51165876 
 07/08  23:00:00,11064701.57672619,258538.8753911344,3203184.3953332775,320039.523,0.0,18287106.196916383 
 07/08  23:01:00,11064701.57672619,262602.34280961833,3203184.3953332775,160019.7615,0.0,18131211.800585367 
 07/08  23:02:00,11064701.57672619,267032.06047315773,3203184.3953332775,160019.7615,0.0,18135703.494186196 
 07/08  23:03:00,11064701.57672619,268920.4557900217,3203184.3953332775,160019.7615,0.0,18137653.972851142 
 07/08  23:04:00,11064701.57672619,269856.32931096054,3203184.3953332775,160019.7615,0.0,18138651.93788268 
 07/08  23:05:00,11064701.57672619,270426.9523233331,3203184.3953332775,160019.7615,0.0,18139284.708660305 
 07/08  23:06:00,11064701.57672619,270805.28376147844,3203184.3953332775,160019.7615,0.0,18139725.283289272 
 07/08  23:07:00,11064701.57672619,271208.1403575824,3203184.3953332775,160019.7615,0.0,18140190.395172052 
 07/08  23:08:00,11064701.57672619,271537.0546662445,3203184.3953332775,160019.7615,0.0,18140581.678613994 
 07/08  23:09:00,11064701.57672619,271812.1666697362,3203184.3953332775,160019.7615,0.0,18140919.180469368 
 07/08  23:10:00,11064701.57672619,272052.6947869035,3203184.3953332775,160019.7615,0.0,18141222.184874028 
 07/08  23:11:00,11064701.57672619,272268.9674313224,3203184.3953332775,160019.7615,0.0,18141500.927300822 
 07/08  23:12:00,11064701.57672619,272688.84048232145,3203184.3953332775,160019.7615,0.0,18141983.429254044 
 07/08  23:13:00,11064701.57672619,272916.8325547255,3203184.3953332775,160019.7615,0.0,18142274.046528272 
 07/08  23:14:00,11064701.57672619,273205.26425865263,3203184.3953332775,160019.7615,0.0,18142625.161102097 
 07/08  23:15:00,11064701.57672619,273523.25689677655,3203184.3953332775,160019.7615,0.0,18143005.90030633 
 07/08  23:16:00,11064701.57672619,273610.28152961767,3203184.3953332775,160019.7615,0.0,18143155.76136015 
 07/08  23:17:00,11064701.57672619,273808.71842331596,3203184.3953332775,160019.7615,0.0,18143417.089707043 
 07/08  23:18:00,11064701.57672619,274151.7112069169,3203184.3953332775,160019.7615,0.0,18143822.989451315 
 07/08  23:19:00,11064701.57672619,274349.5238917756,3203184.3953332775,160019.7615,0.0,18144083.766747013 
 07/08  23:20:00,11064701.57672619,274539.8056798492,3203184.3953332775,160019.7615,0.0,18144337.122172575 
 07/08  23:21:00,11064701.57672619,274850.62963144586,3203184.3953332775,160019.7615,0.0,18144711.086853042 
 07/08  23:22:00,11064701.57672619,275061.34952909086,3203184.3953332775,160019.7615,0.0,18144984.95582065 
 07/08  23:23:00,11064701.57672619,275214.62153663114,3203184.3953332775,160019.7615,0.0,18145201.45681984 
 07/08  23:24:00,11064701.57672619,275378.17563963484,3203184.3953332775,160019.7615,0.0,18145428.29395604 
 07/08  23:25:00,11064701.57672619,275538.03698354063,3203184.3953332775,160019.7615,0.0,18145651.55034744 
 07/08  23:26:00,11064701.57672619,275872.68898126966,3203184.3953332775,160019.7615,0.0,18146049.592110716 
 07/08  23:27:00,11064701.57672619,275955.33884453226,3203184.3953332775,160019.7615,0.0,18146195.72002243 
 07/08  23:28:00,11064701.57672619,276262.1664038238,3203184.3953332775,160019.7615,0.0,18146566.0680374 
 07/08  23:29:00,11064701.57672619,276357.2509402168,3203184.3953332775,160019.7615,0.0,18146724.722118925 
 07/08  23:30:00,11064701.57672619,276561.84884817305,3203184.3953332775,160019.7615,0.0,18146993.017806254 
 07/08  23:31:00,11064701.57672619,276732.6008145943,3203184.3953332775,160019.7615,0.0,18147227.49111679 
 07/08  23:32:00,11064701.57672619,276814.5316813561,3203184.3953332775,160019.7615,0.0,18147373.17510507 
 07/08  23:33:00,11064701.57672619,277133.3424885281,3203184.3953332775,160019.7615,0.0,18147755.800155196 
 07/08  23:34:00,11064701.57672619,277257.7216648871,3203184.3953332775,160019.7615,0.0,18147944.121762678 
 07/08  23:35:00,11064701.57672619,277345.80067525484,3203184.3953332775,160019.7615,0.0,18148096.173448566 
 07/08  23:36:00,11064701.57672619,277369.5504013553,3203184.3953332775,160019.7615,0.0,18148183.901414983 
 07/08  23:37:00,11064701.57672619,277639.7667646492,3203184.3953332775,160019.7615,0.0,18148518.19292176 
 07/08  23:38:00,11064701.57672619,277804.0895649845,3203184.3953332775,160019.7615,0.0,18148746.70703108 
 07/08  23:39:00,11064701.57672619,277818.3083534229,3203184.3953332775,160019.7615,0.0,18148825.116297163 
 07/08  23:40:00,11064701.57672619,278024.3982391931,3203184.3953332775,160019.7615,0.0,18149095.458365254 
 07/08  23:41:00,11064701.57672619,278238.3735346853,3203184.3953332775,160019.7615,0.0,18149373.74521831 
 07/08  23:42:00,11064701.57672619,278236.87011292326,3203184.3953332775,160019.7615,0.0,18149436.61537781 
 07/08  23:43:00,11064701.57672619,278398.9414094387,3203184.3953332775,160019.7615,0.0,18149663.1633478 
 07/08  23:44:00,11064701.57672619,278526.86105356005,3203184.3953332775,160019.7615,0.0,18149855.588918205 
 07/08  23:45:00,11064701.57672619,278644.61092506535,3203184.3953332775,160019.7615,0.0,18150037.898233905 
 07/08  23:46:00,11064701.57672619,278697.1997984426,3203184.3953332775,160019.7615,0.0,18150155.130174432 
 07/08  23:47:00,11064701.57672619,278891.3980799912,3203184.3953332775,160019.7615,0.0,18150414.049698997 
 07/08  23:48:00,11064701.57672619,278894.5201438235,3203184.3953332775,160019.7615,0.0,18150481.9200232 
 07/08  23:49:00,11064701.57672619,278930.7441572042,3203184.3953332775,160019.7615,0.0,18150582.961076245 
 07/08  23:50:00,11064701.57672619,279184.1240603715,3203184.3953332775,160019.7615,0.0,18150901.228721604 
 07/08  23:51:00,11064701.57672619,279242.07844808,3203184.3953332775,160019.7615,0.0,18151024.08951517 
 07/08  23:52:00,11064701.57672619,279217.9399615732,3203184.3953332775,160019.7615,0.0,18151065.00948532 
 07/08  23:53:00,11064701.57672619,279320.8921177071,3203184.3953332775,160019.7615,0.0,18151233.022591177 
 07/08  23:54:00,11064701.57672619,279581.34041024256,3203184.3953332775,160019.7615,0.0,18151558.55630153 
 07/08  23:55:00,11064701.57672619,279529.9026026131,3203184.3953332775,160019.7615,0.0,18151572.320120662 
 07/08  23:56:00,11064701.57672619,279536.4928990974,3203184.3953332775,160019.7615,0.0,18151644.21172088 
 07/08  23:57:00,11064701.57672619,279710.74550662824,3203184.3953332775,160019.7615,0.0,18151883.750560872 
 07/08  23:58:00,11064701.57672619,279778.13843869965,3203184.3953332775,160019.7615,0.0,18152016.507747628 
 07/08  23:59:00,11064701.57672619,279785.7005188204,3203184.3953332775,160019.7615,0.0,18152089.539718334 
 07/08  24:00:00,11064701.57672619,279995.4357606829,3203184.3953332775,160019.7615,0.0,18152364.797058914 
