DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Dew Point Temp [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 10m [m/s],Avg Station Pressure [mBar]
12/11/2024,9,196.9077,710.9982,37.4099,2.8608,-11.0793,35.2298,4.8361,833.8981
12/11/2024,10,268.2325,383.9388,143.0128,6.0300,-11.4055,27.3785,4.8363,834.2616
12/11/2024,11,454.7623,753.7469,116.8178,7.9577,-11.2913,24.2312,5.1009,834.2461
12/11/2024,12,474.4602,792.6191,86.4625,9.5413,-11.6093,21.2012,5.7693,833.4503
12/11/2024,13,502.0242,810.5333,110.7977,10.7657,-11.9695,18.9652,5.2914,832.8117
12/11/2024,14,428.3582,742.8367,111.8864,10.5820,-11.3410,20.2180,4.5957,832.2289
12/11/2024,15,172.3294,311.2211,78.6311,9.3368,-10.6415,23.2387,2.3426,831.9874
12/11/2024,16,128.8688,409.2465,55.2291,9.3640,-10.6132,23.2150,1.3116,831.8674
12/11/2024,17,4.5674,17.9473,8.2280,4.5738,-10.7617,32.8328,1.2867,831.7811
12/11/2024,18,-3.5148,-0.4747,-0.6901,-1.2094,-9.7023,52.5942,2.4394,831.9384
12/11/2024,19,-1.0109,0.0906,-0.3652,-1.5225,-9.0122,56.6762,2.5820,831.7629
12/11/2024,20,-0.9385,-0.1022,-0.5804,-1.3832,-7.7171,62.0472,3.0490,831.5823
12/11/2024,21,-1.4863,-0.1799,-0.8889,-1.6758,-8.0231,61.8960,2.9906,831.5515
12/11/2024,22,-1.7014,-0.0539,-1.0212,-1.6499,-8.5745,59.2023,2.5895,831.2783
12/11/2024,23,-2.2396,-0.1964,-1.0214,-2.2097,-8.5460,61.9138,2.9931,831.0178
12/12/2024,0,-0.3844,0.4796,-1.4849,-0.1519,-9.8800,48.4543,5.1297,830.7772
12/12/2024,1,-2.4838,-0.2977,-1.3297,-0.3122,-10.8662,45.0542,2.7553,830.3151
12/12/2024,2,-4.0168,-0.6192,-1.0775,-3.7562,-10.6782,59.5070,1.4611,830.3312
12/12/2024,3,-2.2709,-0.2848,-0.9981,-5.9097,-10.7852,68.5138,2.7140,830.2036
12/12/2024,4,-1.6669,0.0362,-1.0165,-6.3693,-10.4238,72.9667,2.4568,830.1421
12/12/2024,5,-0.8515,-0.0033,-0.9365,-6.1057,-10.4285,71.4870,2.6697,830.1916
12/12/2024,6,-1.0820,0.2158,-1.0221,-5.5746,-10.1673,70.0875,2.7334,830.5525
12/12/2024,7,-2.0038,-0.2970,-0.8707,-6.1925,-10.7773,70.0295,1.4487,831.2064
12/12/2024,8,38.7644,224.3334,18.6154,-7.2735,-10.9435,75.0418,1.9278,831.8765
12/12/2024,9,189.8069,655.7576,42.6312,-1.1562,-8.0310,60.6557,2.3581,832.1729
12/12/2024,10,337.8006,812.0539,51.8539,6.0843,-10.6860,29.5875,2.4816,832.5222
12/12/2024,11,444.6810,881.9150,55.6494,9.7557,-12.9213,18.8342,2.1954,832.3138
12/12/2024,12,503.2328,896.3510,66.6857,10.8588,-13.8547,16.2062,3.5851,831.3797
12/12/2024,13,446.5325,695.8278,110.0821,11.0625,-13.2428,16.8050,5.0890,830.6729
12/12/2024,14,384.2301,588.4635,131.0073,11.6355,-12.3485,17.3682,5.7748,829.9625
12/12/2024,15,186.8102,124.4448,143.3091,10.6413,-11.4260,19.9828,5.7533,829.6931
12/12/2024,16,70.8269,-0.2972,71.8002,8.7668,-10.9300,23.6460,4.1219,829.7363
